0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,2,2,0,2,2,2,1,3,6,5,9,4,3,3,2,7,3,0,5,3,5,3,2,5,5,4,5,1,4,1,3,1,1,5,10,8,6,17,9,7,11,11,13,16,24,28,15,17,19,33,18,28,25,19,27,24,27,32,31,36,35,22,22,15,26,25,28,20,29,27,27,19,33,15,16,27,24,25,22,26,25,15,20,13,26,21,15,15,16,19,15,17,20,22,20,10,12,19,14,16,14,20,14,13,9,14,11,22,10,17,18,18,14,12,9,16,13,19,19,18,21,21,14,15,14,17,13,20,23,21,24,18,12,16,16,21,24,21,10,14,12,20,12,18,9,14,19,13,21,11,21,20,30,22,28,22,21,23,12,19,17,11,15,13,11,17,11,15,14,9,8,11,9,12,11,19,9,11,16,6,11,9,9,10,10,6,10,7,8,7,8,15,7,9,10,9,4,5,5,4,7,4,2,4,6,6,6,3,8,7,5,4,2,8,3,2,1,5,7,6,6,7,7,6,5,7,8,4,5,3,3,3,3,2,2,6,10,'cavalo'
3,1,0,1,0,1,1,0,1,5,2,1,1,3,1,7,3,3,2,2,3,3,8,10,3,7,10,5,8,7,6,11,6,11,18,10,8,9,7,9,8,11,13,5,15,12,15,9,17,10,7,12,13,17,19,20,15,11,15,18,17,20,23,15,16,19,18,23,12,19,23,23,16,14,25,18,25,20,24,24,27,17,18,24,24,29,21,14,27,19,23,23,29,19,23,20,24,32,21,22,20,27,21,14,21,20,19,18,18,19,19,14,27,18,17,16,13,22,16,20,16,13,26,16,18,16,13,14,18,22,12,19,18,17,24,17,10,23,20,18,13,14,14,18,13,11,17,11,16,13,16,18,9,15,15,11,16,19,19,9,16,12,19,25,9,22,21,14,20,17,19,27,12,25,15,20,12,19,20,22,25,12,15,18,12,17,20,11,16,17,14,18,17,16,20,8,12,11,13,12,10,8,11,7,9,5,1,4,3,5,3,0,3,1,1,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'cavalo'
58,17,14,12,19,13,30,27,22,19,25,29,23,33,27,28,23,32,21,18,26,21,29,25,32,16,29,18,27,19,23,21,21,13,21,18,19,21,19,13,11,10,8,14,13,10,13,13,10,7,14,4,9,9,20,6,13,8,6,3,9,13,6,8,8,7,9,4,6,11,8,6,10,4,6,6,4,6,4,8,4,7,5,6,9,7,7,12,7,5,5,5,7,10,10,8,2,5,11,9,5,4,4,9,5,6,14,5,11,10,9,3,6,4,5,3,6,6,4,4,8,3,5,4,6,8,7,5,2,8,2,5,6,6,6,2,6,5,6,6,8,2,3,2,5,3,8,4,7,2,9,7,7,1,5,6,12,4,1,3,5,7,2,8,4,8,7,4,6,2,2,8,6,3,7,6,6,5,4,6,6,10,5,4,9,8,6,6,7,4,7,2,2,4,5,8,4,5,5,1,2,8,11,9,5,10,7,9,7,9,8,11,16,14,16,11,19,10,13,22,19,12,17,23,25,17,18,22,34,39,18,19,30,34,25,25,21,32,29,34,34,32,34,34,37,31,19,27,26,32,22,15,14,13,7,37,'cavalo'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,2,1,5,9,4,9,7,20,25,20,14,24,20,27,37,30,34,26,32,35,54,40,40,43,37,42,46,30,45,37,28,37,34,29,23,34,30,33,25,23,23,34,31,37,18,18,12,24,19,10,20,15,29,13,19,19,17,20,15,19,12,21,17,18,15,10,12,14,9,12,12,11,11,11,18,7,15,12,18,10,8,13,12,17,11,14,15,12,11,14,9,12,12,12,8,10,16,11,10,12,20,12,13,12,10,6,11,16,9,7,18,9,9,14,11,8,14,7,11,9,10,6,14,10,10,13,17,6,11,7,8,5,9,6,8,9,5,6,7,15,3,7,9,5,4,7,11,7,9,6,8,4,7,12,7,8,16,2,7,7,5,7,2,6,7,6,9,6,5,3,6,6,6,3,3,3,4,8,4,4,5,7,4,3,1,6,9,6,5,4,7,5,6,8,1,7,8,7,9,14,10,6,6,8,11,4,6,11,5,5,13,7,7,12,13,10,15,18,11,18,10,12,3,59,'cavalo'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,2,1,8,1,7,3,6,7,5,8,8,7,14,13,10,14,8,17,18,17,12,27,16,17,18,21,13,10,16,16,26,12,20,13,12,14,10,14,16,11,15,11,8,12,11,12,15,8,9,13,6,12,10,10,7,7,10,11,9,6,5,3,6,10,4,5,3,3,4,6,6,5,6,6,6,5,3,1,5,5,8,3,8,4,3,6,3,10,8,9,7,9,10,10,13,18,8,13,13,15,11,10,16,18,12,18,12,9,17,23,23,15,15,28,20,22,17,24,30,21,22,30,27,25,32,33,20,33,36,27,33,37,37,27,37,34,35,35,36,30,31,32,34,47,28,38,37,41,40,52,34,33,16,35,28,36,33,33,39,27,46,28,39,26,33,25,22,12,23,17,19,19,9,15,9,10,8,11,9,6,7,5,1,5,3,3,2,2,2,0,0,2,'cavalo'
26,2,3,3,3,1,2,5,6,10,5,6,4,7,4,10,10,7,7,8,12,7,12,9,10,13,7,11,11,11,19,9,13,7,11,12,15,5,14,13,10,15,8,9,16,6,17,24,16,14,16,13,12,15,11,13,18,15,18,21,20,31,22,28,14,38,24,20,23,19,17,24,24,14,14,19,15,18,21,21,20,18,19,10,15,12,14,16,9,16,14,16,10,12,17,20,14,18,13,16,7,9,10,14,12,14,15,22,17,25,22,30,31,22,28,27,25,31,31,28,31,27,24,24,21,25,29,13,25,28,25,9,17,17,20,10,21,13,14,16,16,10,13,7,8,8,8,5,6,3,5,7,9,4,5,4,3,4,3,2,5,1,3,2,5,3,4,0,7,3,2,5,4,2,5,6,1,5,2,5,4,4,3,2,2,3,2,6,4,4,4,5,6,10,4,15,3,9,10,9,12,14,5,7,4,11,14,13,16,11,6,9,14,16,25,16,28,10,12,16,13,6,11,9,11,10,17,9,13,5,11,7,13,8,14,12,9,12,11,12,10,9,6,9,10,8,5,5,3,9,5,5,2,5,2,7,'cavalo'
11,2,3,2,3,2,0,2,5,2,8,8,5,9,5,6,10,7,8,10,9,17,15,16,15,19,16,15,18,17,12,17,14,16,15,21,18,10,13,11,11,12,10,15,12,11,17,13,18,10,14,15,12,13,14,14,11,15,8,6,17,9,8,9,10,4,8,11,4,10,13,10,12,13,9,11,10,13,17,17,19,18,15,19,15,19,12,18,19,24,25,35,32,39,30,31,32,28,20,24,20,30,30,38,36,42,38,43,41,40,30,40,33,24,32,31,37,22,17,19,19,18,28,25,31,31,16,27,18,19,18,12,15,21,21,10,7,5,5,2,1,9,5,1,2,2,2,3,1,2,4,0,2,3,3,1,4,1,1,2,2,5,3,2,5,6,2,4,3,4,8,4,3,2,2,5,5,8,6,5,11,15,16,10,9,7,6,5,5,7,10,8,11,5,4,6,9,12,3,5,3,2,3,3,1,5,1,4,2,1,2,1,3,1,2,2,1,1,1,5,4,5,7,6,8,8,8,8,9,14,11,12,10,17,4,12,10,10,8,12,7,12,10,7,9,10,7,10,11,15,9,17,7,9,8,57,'cavalo'
29,4,6,7,3,2,5,6,9,5,7,6,8,6,16,12,7,4,10,7,7,12,10,7,9,7,8,17,10,9,6,7,9,10,10,7,7,8,6,10,10,15,6,5,13,4,11,6,5,9,10,9,13,17,10,13,20,7,7,14,6,11,8,12,11,10,17,8,18,12,16,16,13,20,26,19,18,12,16,16,16,26,22,27,24,23,23,22,25,28,29,19,19,29,26,23,20,20,30,28,20,22,22,13,26,22,20,32,19,28,26,17,32,20,25,19,26,30,15,22,23,21,19,21,29,18,17,27,16,22,24,18,19,23,20,18,15,9,11,16,15,10,14,10,13,8,9,11,14,13,13,9,8,9,7,10,11,7,12,11,6,8,8,10,9,11,10,9,9,13,8,8,9,8,9,10,7,8,14,13,6,12,13,9,8,15,13,13,8,9,13,4,5,8,6,8,5,9,3,2,3,4,4,4,3,4,4,4,2,11,6,3,1,3,2,3,3,4,6,4,4,4,3,3,6,4,3,4,4,2,6,4,3,1,2,4,6,9,6,7,9,12,9,8,7,15,6,9,12,7,11,15,12,17,9,36,'cavalo'
6,2,0,0,2,2,0,1,4,1,1,0,1,6,3,3,3,7,5,3,7,4,3,9,7,9,20,6,7,4,9,5,9,6,9,13,12,6,10,12,8,10,11,12,15,14,8,11,17,8,15,11,10,21,12,12,11,14,9,20,11,14,14,15,20,9,24,16,19,20,20,20,19,29,28,25,33,19,24,23,25,24,28,24,25,21,24,29,29,28,25,16,30,19,26,32,20,29,26,32,24,21,37,21,18,27,29,34,25,22,26,12,26,28,18,20,19,23,24,21,24,19,28,20,24,17,23,23,28,23,27,25,22,14,22,30,30,21,28,33,28,21,26,28,14,27,18,16,22,20,17,13,16,17,9,11,18,14,16,8,9,8,13,7,11,12,8,2,12,11,11,6,7,9,6,5,11,9,9,9,7,8,6,10,15,6,8,1,4,9,4,12,4,3,7,8,9,10,4,2,3,6,4,2,3,4,3,5,4,2,2,8,1,3,1,0,1,1,2,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'cavalo'
12,0,0,1,0,2,0,2,4,2,2,3,0,0,2,2,1,4,2,2,3,3,3,0,0,2,2,2,3,2,1,1,1,4,3,0,2,5,0,1,7,4,3,3,2,3,2,2,3,5,4,2,5,2,3,3,7,7,1,2,1,4,7,3,2,6,5,4,7,4,11,4,4,6,8,2,8,5,5,9,7,8,10,9,10,6,7,10,10,11,13,6,6,9,7,7,9,14,6,5,10,2,8,8,10,11,7,11,3,7,7,14,9,6,8,12,8,10,6,8,12,8,7,15,11,13,10,8,9,8,3,6,4,5,11,4,3,6,5,9,7,6,12,3,5,6,5,5,4,8,7,6,9,10,7,3,9,7,3,8,9,9,8,6,1,8,5,12,10,7,6,5,15,4,9,10,11,11,13,8,10,8,15,11,12,7,10,10,12,15,21,19,25,24,22,28,21,12,23,24,27,25,19,16,21,12,24,33,16,33,32,29,37,38,34,24,33,36,36,40,37,36,34,45,37,47,42,35,44,40,35,59,35,40,37,33,24,38,19,31,37,35,59,31,28,21,26,19,19,17,14,18,18,12,8,25,'cavalo'
6,1,0,0,0,0,0,4,2,2,1,2,4,2,1,3,5,1,1,4,5,2,1,2,4,8,6,8,8,4,9,5,9,7,5,8,10,12,18,15,15,17,24,15,14,21,17,20,18,14,24,19,23,21,23,28,25,19,26,25,26,20,22,29,17,27,22,17,21,27,18,28,12,31,25,24,25,23,24,27,32,25,22,32,29,31,38,26,34,29,42,38,23,42,37,38,29,41,48,35,38,37,35,28,39,44,36,37,25,34,34,31,34,33,33,22,22,32,28,19,27,23,27,26,26,29,21,26,29,27,22,18,22,22,18,16,29,17,16,24,20,22,18,23,13,6,8,9,10,7,7,8,5,4,2,0,3,2,0,1,1,3,0,2,2,0,1,1,2,0,0,2,3,1,4,0,0,1,1,1,1,1,2,0,0,0,0,1,1,2,0,1,1,2,1,0,1,1,0,1,1,0,0,0,3,1,0,0,2,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,1,2,0,0,0,0,1,0,0,0,0,1,0,4,'cavalo'
3,0,0,0,0,3,1,0,1,0,3,0,3,5,2,3,5,2,9,10,8,16,18,22,20,23,27,22,19,35,25,30,28,30,33,20,32,21,15,32,26,28,17,27,24,18,22,29,18,32,14,21,26,24,25,17,27,16,27,26,22,26,18,24,25,17,26,17,23,21,21,14,26,14,13,15,13,18,20,22,18,16,16,28,24,23,18,15,16,18,11,17,22,12,32,23,48,39,46,45,42,49,37,27,31,28,22,20,19,17,12,17,18,15,22,14,22,17,11,16,18,15,16,11,17,20,22,14,16,18,12,21,20,8,16,6,17,12,12,10,8,5,11,9,8,5,5,10,6,5,3,2,6,6,3,4,3,3,2,1,3,4,1,3,4,3,4,2,6,6,2,3,6,6,4,6,5,7,10,10,3,7,5,6,3,6,13,6,7,7,11,10,9,7,4,9,9,4,9,7,6,4,4,5,9,3,5,3,3,10,5,4,4,6,4,3,3,3,1,2,1,2,1,3,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'cavalo'
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,1,2,2,2,1,0,1,3,1,2,3,2,1,2,1,6,2,1,2,3,3,3,4,3,0,5,4,9,6,5,2,3,1,3,4,9,4,6,5,6,5,11,9,4,13,7,8,6,5,7,7,9,17,11,15,12,13,8,12,12,4,17,15,10,10,10,16,13,14,10,8,12,11,15,21,11,10,12,12,18,10,15,15,14,25,13,16,11,10,14,11,17,11,9,12,10,10,15,14,15,15,11,10,20,15,23,8,11,13,12,15,20,11,18,15,19,17,14,20,16,17,24,19,21,16,22,16,25,21,25,19,19,17,23,16,14,20,24,14,16,15,17,23,18,15,18,20,12,18,27,20,22,28,18,28,20,24,28,22,26,28,23,29,24,19,17,24,27,19,22,28,25,20,21,31,28,24,21,23,25,22,14,13,12,19,19,16,13,16,12,17,14,16,14,15,17,13,13,14,20,16,14,8,12,16,22,19,14,21,9,12,11,10,15,9,10,5,8,11,10,9,3,12,6,4,5,9,5,10,3,1,3,17,'cavalo'
15,2,2,1,5,4,5,3,2,5,3,4,5,5,4,5,4,2,8,4,6,6,3,5,4,7,9,8,6,9,9,11,9,8,7,8,8,9,9,5,9,12,11,7,7,12,10,11,14,10,9,11,8,13,9,13,9,16,12,11,10,12,21,25,23,12,17,12,15,33,25,23,15,20,16,25,10,19,20,22,22,17,19,25,18,16,15,20,17,28,17,12,23,20,19,22,20,27,26,20,33,18,30,34,30,27,22,23,25,28,33,29,28,25,25,20,25,23,22,24,24,28,27,30,26,28,35,27,30,23,30,30,25,20,23,17,21,21,20,21,30,23,19,15,30,23,26,22,18,25,22,14,19,13,17,14,21,18,23,12,17,15,14,16,12,18,10,14,14,15,8,13,7,10,10,9,13,11,3,10,11,5,7,8,8,6,6,9,8,5,5,4,1,4,6,7,4,0,1,1,4,2,4,4,1,1,3,2,2,0,1,1,3,3,0,2,1,2,2,2,0,2,3,0,2,2,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,3,1,0,1,2,1,0,0,0,0,0,1,0,'cavalo'
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,3,1,2,0,2,4,4,3,2,10,5,4,5,4,9,7,7,11,11,9,13,11,12,12,8,16,7,15,15,12,12,13,15,10,11,15,10,9,5,12,14,7,11,13,8,15,9,9,4,5,9,9,10,5,7,10,8,6,7,12,8,3,9,9,7,13,6,12,18,8,10,4,9,9,11,16,8,10,8,10,15,15,14,8,15,13,20,11,20,28,11,20,19,18,25,20,21,15,17,23,18,24,10,14,17,22,13,13,23,18,17,19,15,23,13,26,15,12,15,18,20,13,14,13,17,25,16,25,17,20,18,21,19,20,22,19,18,23,31,19,24,30,28,25,29,18,17,21,21,20,17,27,17,23,21,23,20,21,12,22,20,14,8,8,11,12,13,7,11,6,3,9,8,7,8,5,2,9,2,4,3,3,4,1,2,4,5,2,2,0,4,0,2,0,2,3,1,1,0,3,3,5,2,5,2,2,3,5,3,9,3,8,15,11,5,7,12,12,11,17,12,10,13,12,15,15,16,14,32,44,39,52,59,164,'cavalo'
7,0,0,1,2,2,3,1,3,4,2,3,9,4,5,4,5,5,2,6,7,7,11,7,11,9,12,7,7,20,15,16,15,12,15,19,14,17,22,20,19,26,25,17,14,24,21,25,26,13,21,16,29,25,35,20,30,27,27,34,21,26,31,30,26,29,16,26,22,23,21,14,22,20,24,16,22,19,24,16,29,14,21,26,28,22,26,26,17,30,22,20,12,18,10,17,17,17,17,20,22,17,22,17,16,24,15,13,20,22,22,16,22,16,12,16,15,19,25,18,27,13,27,15,19,20,23,26,15,18,16,29,17,11,29,15,16,16,15,12,23,23,14,20,15,20,15,9,17,14,26,12,13,12,14,13,18,18,11,6,15,15,7,22,8,18,13,6,9,13,8,14,9,9,12,4,10,10,13,9,7,12,12,10,8,6,6,3,4,5,5,3,3,3,0,4,6,1,5,1,4,0,1,0,4,2,1,4,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'cavalo'
