7,3,2,3,4,4,3,3,5,5,4,9,9,3,2,8,19,14,14,3,4,7,8,12,5,10,4,4,2,3,6,6,2,4,2,2,3,3,3,2,4,6,4,4,2,8,3,3,3,6,5,10,7,6,5,8,6,5,8,6,5,4,8,10,6,6,10,10,8,5,5,4,3,13,9,7,3,9,4,5,2,14,5,4,5,3,9,4,9,7,2,1,4,10,7,6,3,5,8,8,5,8,6,7,13,5,8,8,7,13,9,11,14,9,13,14,15,19,14,20,16,17,9,12,18,12,17,24,15,23,18,33,13,16,18,16,13,21,14,12,22,27,18,21,18,18,31,23,18,11,16,16,25,20,23,24,32,25,34,18,30,25,24,9,21,22,19,17,20,16,17,7,19,31,17,20,19,27,21,22,15,21,22,19,14,17,18,14,15,19,18,19,17,15,18,19,24,26,22,23,23,28,34,35,19,30,19,39,29,25,33,23,26,20,15,16,23,24,30,20,13,14,20,16,14,9,7,6,22,13,7,10,7,6,2,9,9,8,3,2,0,4,2,2,0,2,0,1,1,0,1,0,1,1,0,1,'caminhao'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,4,9,7,11,7,4,6,3,4,6,7,13,10,12,15,11,13,13,14,10,20,13,16,12,22,17,16,19,13,21,16,15,22,24,17,19,22,26,25,22,24,25,28,30,23,27,30,34,27,24,15,26,32,28,16,33,20,20,25,21,22,24,34,20,21,34,38,26,26,31,33,29,20,28,19,29,19,23,28,19,24,14,26,14,15,14,20,24,26,17,17,19,18,20,12,21,12,14,13,20,24,20,16,15,20,12,14,15,16,21,18,22,13,23,15,17,20,20,12,11,17,15,22,17,12,14,9,12,16,9,4,8,13,6,6,10,11,5,6,2,6,6,7,5,7,6,8,3,2,6,6,2,6,3,5,4,4,5,4,4,4,4,4,2,3,1,3,5,4,1,5,3,2,5,3,5,2,2,3,0,2,0,2,2,4,5,2,2,3,5,3,3,2,3,2,0,3,5,1,4,2,2,3,4,1,1,3,2,1,0,1,2,2,5,2,1,4,4,2,4,8,1,6,3,5,9,12,19,21,21,25,26,34,106,'caminhao'
7,1,0,1,1,0,4,5,1,1,5,6,7,9,6,5,6,4,6,7,8,12,10,11,13,11,3,12,16,12,9,8,4,8,7,7,5,7,3,5,9,9,6,2,7,4,11,7,6,6,5,4,8,11,11,8,12,11,8,10,8,7,9,11,8,9,7,10,12,4,17,12,22,8,8,12,13,12,11,7,30,16,18,16,19,25,5,16,15,9,23,17,13,23,32,17,26,21,30,16,19,16,26,24,27,38,30,21,25,27,33,21,23,31,16,25,25,23,23,28,24,19,37,25,30,15,27,26,17,14,19,15,17,13,22,16,21,14,17,12,12,10,11,17,11,17,16,16,11,16,9,17,11,10,8,12,11,13,19,4,7,15,16,5,11,10,13,13,14,11,13,20,19,20,24,26,15,13,8,16,12,15,16,11,12,15,8,11,14,13,17,11,13,12,14,6,6,6,10,7,7,7,6,5,6,8,8,7,4,4,7,12,5,7,6,7,3,5,5,4,11,12,10,15,13,11,19,10,9,11,9,11,13,19,12,12,18,10,10,4,5,11,1,1,3,0,2,2,4,0,3,2,0,0,0,4,'caminhao'
36,8,10,11,9,9,15,17,12,11,19,15,15,7,12,10,21,3,14,9,13,9,15,20,14,9,19,23,13,17,10,10,13,17,21,8,15,11,10,13,17,17,16,7,8,14,11,13,13,9,10,11,15,16,5,9,11,10,8,13,5,15,14,13,10,13,13,9,7,12,23,12,17,11,14,16,15,15,17,12,15,16,18,13,14,15,12,10,18,17,19,17,19,14,17,11,14,17,7,22,16,15,19,8,7,16,15,15,11,19,19,12,19,14,11,16,9,15,16,10,8,21,16,14,16,17,9,9,16,17,24,17,13,11,21,14,18,17,16,24,12,11,20,9,14,10,7,15,16,15,14,14,13,10,16,11,11,4,10,14,12,12,4,5,10,3,10,2,7,6,5,11,7,6,8,3,4,4,3,2,5,8,5,3,3,1,6,4,8,10,3,5,4,9,2,4,1,5,3,6,3,5,1,8,2,3,3,3,1,4,4,2,4,0,8,4,11,5,3,4,3,3,6,3,6,4,6,8,8,8,10,4,9,10,8,6,4,9,6,9,5,7,12,10,13,13,19,20,16,20,31,27,23,29,38,172,'caminhao'
2,1,0,2,1,2,0,3,1,5,1,9,5,5,7,6,5,7,13,4,15,9,12,18,18,16,18,26,17,19,20,27,17,26,22,15,13,23,23,21,15,12,17,20,5,23,13,19,10,11,9,7,9,14,3,6,9,9,11,8,13,11,9,13,11,12,15,14,11,7,11,10,4,8,9,8,4,9,8,7,5,3,9,7,4,7,3,11,6,10,8,10,5,12,8,7,11,9,15,13,11,15,10,15,15,9,11,20,13,18,15,14,17,13,16,19,17,20,22,18,18,22,19,22,11,20,17,21,11,16,19,15,21,22,21,18,14,23,20,11,24,25,11,23,19,23,14,22,20,22,31,22,26,24,15,20,29,23,21,21,15,23,19,23,14,21,13,16,11,10,11,12,14,16,16,8,10,10,11,15,9,7,8,12,21,20,11,20,19,10,12,7,9,10,6,12,12,12,4,6,6,5,5,4,8,3,8,9,9,6,7,4,6,3,7,8,5,3,2,3,1,3,6,8,4,5,6,6,6,11,3,8,8,4,6,7,9,3,5,12,8,6,5,15,6,11,6,11,16,10,7,8,13,7,9,42,'caminhao'
1,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,2,0,1,0,0,3,5,4,1,3,3,5,4,4,5,4,3,10,6,6,8,7,7,13,9,13,12,12,14,15,17,25,15,26,18,18,16,20,23,33,30,19,37,27,24,28,24,33,23,18,28,22,22,39,37,24,39,27,32,28,27,23,28,17,28,27,26,17,30,25,35,20,32,29,26,25,26,23,15,24,18,26,27,18,28,21,22,26,26,20,31,23,22,20,23,28,26,12,24,17,18,16,22,23,19,10,18,10,16,12,10,9,17,11,13,18,11,11,13,7,11,10,10,8,8,9,16,12,11,9,7,10,9,10,18,10,13,16,10,7,14,6,15,9,8,5,9,7,7,7,7,9,8,4,3,6,4,3,3,6,3,6,8,2,5,4,6,8,4,7,4,4,3,4,3,6,4,12,4,2,7,6,4,6,1,0,2,7,2,5,1,3,6,8,4,1,14,2,4,5,3,8,9,2,4,8,9,10,10,11,12,15,9,13,14,12,14,5,13,10,8,7,10,15,6,5,7,8,10,6,7,7,6,4,0,31,'caminhao'
82,4,4,9,6,4,5,3,5,9,5,7,4,9,7,4,7,3,4,4,1,5,7,2,4,6,3,3,3,2,5,4,6,0,6,3,2,8,3,3,10,0,8,4,3,8,2,6,5,7,5,8,1,7,6,3,8,5,8,9,9,7,9,5,6,9,4,6,12,8,5,12,9,11,3,13,12,11,12,6,12,10,8,14,6,8,9,7,5,11,10,9,15,17,13,11,5,13,18,10,13,14,13,19,9,15,13,11,20,15,16,5,17,15,13,14,9,13,17,12,6,11,13,13,12,15,13,16,18,6,15,14,12,11,14,12,14,13,9,16,16,14,7,12,10,12,7,16,8,10,17,8,15,11,12,13,10,14,17,19,24,19,19,18,8,18,16,21,21,21,10,20,18,13,22,15,14,22,15,12,12,22,24,13,9,14,14,13,10,16,9,11,15,9,11,12,16,14,11,16,17,8,12,11,12,14,7,18,15,24,20,14,23,19,10,15,19,14,16,15,12,11,11,19,19,15,9,22,21,24,17,14,10,19,26,21,23,22,15,21,13,14,12,11,6,14,16,11,18,11,11,15,13,10,15,83,'caminhao'
105,8,7,7,13,4,13,13,5,11,11,10,4,8,10,7,13,7,10,3,17,16,7,6,8,10,12,10,8,11,12,10,15,12,5,13,16,7,5,5,16,15,12,17,9,9,17,8,6,10,13,7,9,6,13,11,6,6,9,8,8,9,4,12,14,10,5,10,13,12,11,15,16,13,15,11,15,14,14,18,13,17,14,11,16,13,10,13,9,11,14,13,10,19,15,7,11,15,12,11,13,11,19,15,19,13,14,16,16,8,17,19,19,14,20,18,15,15,14,13,21,24,18,17,15,21,20,20,11,15,14,17,8,19,19,25,22,23,14,27,18,21,29,23,17,15,16,13,15,18,19,12,7,22,11,9,15,19,13,15,10,20,23,22,19,16,17,21,13,16,20,22,23,19,14,7,8,14,11,18,3,13,12,13,8,6,19,6,13,8,10,9,9,12,3,4,4,8,3,8,11,7,5,3,9,12,8,3,6,8,10,5,5,9,2,5,3,8,10,5,7,2,9,6,5,2,2,9,7,9,6,3,9,6,4,1,4,11,6,4,8,6,6,5,9,9,7,11,13,8,7,7,4,4,5,34,'caminhao'
8,0,0,1,0,0,0,0,1,1,0,0,1,1,3,0,3,3,6,2,0,4,7,3,5,5,2,5,3,1,3,1,2,4,4,5,5,2,7,7,1,6,8,3,8,4,6,8,5,6,11,10,6,5,5,9,12,10,6,10,9,11,14,8,14,14,12,9,14,8,12,8,11,12,13,8,11,12,19,11,14,11,13,7,10,12,13,12,6,9,16,11,17,9,8,12,12,15,13,13,6,10,14,14,11,11,17,17,14,11,14,10,13,18,19,13,13,16,15,14,14,12,18,19,19,22,19,21,22,19,14,22,18,10,20,8,19,21,29,16,15,23,19,18,31,27,23,31,29,28,22,32,28,25,21,36,21,26,27,31,30,29,34,27,26,21,23,24,18,24,30,32,37,33,19,20,21,18,18,17,25,30,24,26,18,31,18,22,23,20,22,18,22,24,26,20,11,16,18,20,12,17,15,15,12,15,13,9,11,14,14,12,10,11,7,10,6,10,8,12,3,4,7,4,3,3,4,2,3,2,3,0,2,0,0,2,2,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,'caminhao'
12,1,4,2,4,8,6,11,12,9,13,14,11,9,13,12,16,19,18,21,25,23,15,21,28,29,20,25,20,26,35,29,19,33,31,31,28,20,28,27,25,27,20,25,33,27,37,24,25,28,25,28,20,18,33,23,31,26,33,20,21,20,24,24,18,21,21,23,16,15,23,17,21,23,20,16,17,15,19,21,14,17,20,18,13,29,12,19,26,17,19,26,12,21,22,16,22,19,19,12,27,20,23,22,26,23,23,16,16,10,25,16,16,18,17,15,17,18,19,26,16,17,16,16,15,11,21,10,9,17,15,17,13,10,9,18,15,15,10,11,9,7,8,14,12,6,12,5,9,6,16,8,6,6,10,9,10,7,7,6,9,9,12,11,11,12,10,8,4,5,9,3,4,4,4,6,8,3,7,3,4,2,3,1,4,2,2,5,1,1,0,3,1,2,3,3,1,2,1,5,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,'caminhao'
17,2,2,3,6,5,5,4,8,4,9,4,5,6,8,10,11,8,14,8,14,15,10,6,16,15,10,14,10,12,14,14,16,12,11,23,12,14,19,25,25,23,32,16,22,15,33,20,24,24,23,29,14,21,30,19,21,24,23,17,27,20,19,15,23,19,17,11,20,21,17,21,16,20,20,22,16,20,15,18,14,21,20,15,19,15,26,23,15,17,17,20,18,14,17,11,16,17,11,14,16,16,14,19,10,15,8,9,16,17,18,16,18,10,10,14,15,22,14,10,10,13,16,19,15,13,16,10,12,14,8,7,11,13,14,16,9,16,15,13,19,17,11,7,5,10,11,8,7,20,15,13,14,17,6,11,13,13,11,7,8,9,7,8,13,19,17,16,18,12,15,11,9,15,11,12,13,10,19,13,9,13,18,10,17,7,12,10,13,12,11,7,9,7,5,7,4,6,5,8,5,5,3,7,7,9,9,14,3,4,8,5,3,8,5,3,4,6,6,9,11,5,12,5,8,7,9,6,7,9,8,7,1,6,3,2,1,3,0,0,2,2,0,2,2,0,1,1,0,0,1,2,0,1,1,4,'caminhao'
19,6,8,7,5,6,11,10,5,14,12,11,13,14,12,19,19,16,16,23,21,12,21,13,22,17,18,19,21,20,20,16,21,20,21,30,13,17,13,25,25,24,19,15,23,23,16,22,20,20,24,16,13,15,23,19,16,20,20,20,14,21,23,12,15,16,13,18,22,14,15,21,12,14,12,16,14,23,21,18,14,9,14,11,19,26,17,12,12,17,19,16,17,17,11,17,12,15,11,14,9,22,20,15,12,14,19,14,15,13,8,13,13,22,17,13,14,7,9,12,13,11,7,12,14,8,8,9,10,10,15,15,11,5,8,7,14,8,11,11,5,10,6,12,6,8,10,8,11,8,9,15,3,6,7,10,6,6,5,8,7,4,7,1,8,2,7,11,4,5,5,8,7,2,6,8,8,4,1,3,1,5,5,6,3,3,4,4,2,3,4,3,4,4,4,4,5,2,3,4,4,3,3,5,3,3,2,2,4,4,3,2,3,4,5,4,1,5,2,3,9,3,5,3,8,3,5,8,3,5,9,8,7,13,9,4,13,11,13,8,9,23,11,13,31,29,27,34,20,33,28,20,16,20,10,55,'caminhao'
20,1,6,6,5,8,9,13,7,9,8,10,11,11,17,7,9,9,16,12,18,13,13,16,22,16,19,13,23,12,32,14,13,19,20,17,23,26,30,15,24,24,26,23,15,28,24,27,31,25,25,27,24,28,25,26,17,33,28,20,28,19,28,18,26,27,29,22,38,19,12,18,12,28,20,5,23,19,18,18,12,13,8,15,18,15,18,13,16,18,14,21,13,16,14,14,14,27,12,24,23,15,22,28,21,22,26,13,27,31,40,43,23,28,22,19,26,22,27,11,9,9,11,21,16,16,12,5,14,15,13,6,12,18,10,11,7,17,7,3,11,6,6,10,6,6,7,6,8,5,6,8,3,8,7,7,10,8,12,11,6,7,7,11,7,7,4,13,9,4,9,3,7,6,7,9,9,8,3,7,4,5,3,9,8,4,5,6,4,2,5,2,10,2,4,2,4,3,4,5,2,3,3,5,4,3,4,6,6,3,4,2,3,4,2,8,1,1,3,4,1,3,5,9,3,0,2,2,3,4,5,9,3,4,2,0,2,2,0,1,3,2,0,3,1,3,2,1,3,3,1,0,0,0,0,3,'caminhao'
18,6,2,3,3,6,5,9,8,11,8,15,12,9,10,8,17,11,13,8,10,9,4,7,6,8,5,3,1,6,9,8,6,6,1,4,4,4,2,4,1,2,3,4,2,0,3,6,2,6,0,3,3,2,0,4,6,5,5,5,2,1,4,5,6,3,4,9,6,9,7,5,7,2,6,6,7,7,3,4,6,1,1,7,4,8,8,2,5,6,3,12,9,5,8,8,7,7,5,2,6,7,7,14,11,11,4,6,6,10,8,7,5,3,15,10,13,17,12,9,5,7,8,8,14,12,10,11,13,6,4,8,14,7,5,14,6,8,18,14,11,10,15,12,14,14,15,11,6,17,12,18,10,16,16,18,22,28,20,20,24,30,22,31,32,20,33,27,27,21,25,24,16,20,29,18,21,24,21,28,21,21,22,13,21,24,21,29,28,24,19,20,11,24,20,17,12,10,14,19,23,19,12,13,14,13,9,10,8,11,12,11,21,15,8,15,14,9,11,8,4,11,8,6,5,6,3,11,8,3,6,6,8,9,5,8,10,7,4,5,2,8,10,7,8,14,16,12,12,19,15,22,20,24,103,262,'caminhao'
0,0,0,2,1,0,1,0,2,0,0,0,2,2,0,4,3,2,7,2,9,5,7,5,5,5,14,9,15,8,12,9,9,5,10,9,12,11,10,6,8,14,14,14,18,13,18,19,17,11,18,23,15,17,12,14,20,24,19,21,30,22,20,22,26,31,28,26,39,36,33,23,19,30,31,33,35,27,25,36,33,28,26,37,26,34,29,29,29,28,41,21,28,26,29,24,26,22,20,30,30,22,21,20,30,19,16,25,27,21,23,24,14,17,22,20,16,11,22,9,6,16,9,13,9,7,10,21,13,14,13,14,8,8,8,11,16,11,11,13,14,7,13,5,10,5,6,6,5,4,3,4,2,7,1,9,4,1,2,5,4,4,3,2,1,4,4,2,3,5,4,5,1,1,3,4,1,3,3,1,3,4,4,4,0,2,1,3,0,1,2,2,6,1,1,0,2,2,2,2,2,1,1,3,2,1,2,1,2,2,0,4,2,1,4,1,2,5,4,1,0,0,0,0,0,1,1,2,0,5,1,3,0,0,1,2,3,7,5,12,6,8,7,6,8,7,9,13,14,10,23,24,14,36,19,261,'caminhao'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,4,4,1,3,2,4,3,5,3,1,1,1,7,6,4,1,4,2,7,4,3,7,4,2,6,6,4,5,8,5,8,7,6,8,10,11,9,9,8,16,11,13,13,16,14,14,18,16,13,13,20,15,13,15,21,15,8,8,10,9,14,8,19,12,19,15,12,16,15,14,17,11,10,17,16,18,16,15,12,18,15,16,19,9,11,11,17,10,19,14,10,9,12,8,9,17,12,15,14,8,22,14,18,23,17,11,12,22,23,17,13,17,19,16,14,12,16,16,12,20,9,12,18,16,13,14,11,15,16,16,13,11,8,21,12,10,6,11,16,0,13,4,8,3,4,13,10,8,9,10,7,6,9,10,4,3,4,3,11,6,3,10,7,6,5,5,5,2,6,12,4,3,0,8,2,1,3,5,2,7,4,4,9,3,4,4,9,3,11,5,4,6,8,7,10,9,4,6,4,12,6,16,6,16,11,17,15,13,7,15,15,21,23,19,21,20,32,45,46,46,85,56,62,50,422,'caminhao'
